text_length,reply_count
-0.25080089167880515,-0.04128630513688017
-0.3464777323497634,-0.04128630513688017
1.1205671579382628,-0.04128630513688017
-0.4846776133189253,-0.04128630513688017
-0.3464777323497634,-0.04128630513688017
2.2155354456170073,-0.04128630513688017
-0.46341609316982346,-0.04128630513688017
-0.32521621220066155,-0.04128630513688017
-0.32521621220066155,-0.04128630513688017
-0.3358469722752125,-0.04128630513688017
0.1531679911541296,-0.04128630513688017
0.6315521945089208,0.0037860803837313673
-0.027554930113235957,-0.04128630513688017
-0.4527853330952725,-0.04128630513688017
-0.21890861145515242,-0.04128630513688017
-0.46341609316982346,-0.04128630513688017
0.9185827165217955,-0.04128630513688017
0.025598870259518618,-0.04128630513688017
-0.07007797041143962,-0.04128630513688017
2.4494121672571274,-0.04128630513688017
0.13190647100502775,-0.04128630513688017
0.27010635197418964,-0.04128630513688017
-0.016924170038685044,-0.04128630513688017
-0.027554930113235957,-0.04128630513688017
-0.1976470913060506,-0.04128630513688017
0.1425372310795787,-0.04128630513688017
-0.14449329093329602,-0.04128630513688017
3.9377185776942554,-0.04128630513688017
-0.3039546920515597,-0.04128630513688017
-0.4102622927970689,-0.04128630513688017
23.200655832780512,-0.04128630513688017
0.07875267063227319,-0.04128630513688017
0.1637987512286805,-0.04128630513688017
-0.31458545212611067,-0.04128630513688017
-0.2082778513806015,-0.04128630513688017
-0.29332393197700884,-0.04128630513688017
1.5670590810694014,-0.04128630513688017
-0.14449329093329602,-0.04128630513688017
-0.07007797041143962,-0.04128630513688017
-0.4315238129461707,-0.04128630513688017
0.1637987512286805,-0.04128630513688017
0.5039830736143098,-0.04128630513688017
-0.059447210336888705,-0.04128630513688017
-0.4527853330952725,-0.04128630513688017
-0.03818569018778687,-0.04128630513688017
-0.1976470913060506,0.0037860803837313673
-0.21890861145515242,-0.04128630513688017
-0.272062411827907,-0.04128630513688017
-0.46341609316982346,-0.04128630513688017
0.0893834307068241,-0.04128630513688017
-0.4740468532443744,-0.04128630513688017
-0.016924170038685044,-0.04128630513688017
-0.4208930528716198,-0.04128630513688017
-0.36773925249886524,-0.04128630513688017
-0.36773925249886524,-0.04128630513688017
0.3976754728688006,0.0037860803837313673
2.9171656105373676,-0.04128630513688017
